"","SKU.Code","Design.No.","Stock","Category","Size","Color"
"5123","JNE3657-TP-XL","JNE3657",2,"TOP","XL","Black"
"5124","JNE3657-TP-XS","JNE3657",3,"TOP","XS","Black"
"5125","JNE3657-TP-XXL","JNE3657",2,"TOP","XXL","Black"
"5126","JNE3658-TP-L","JNE3658",6,"TOP","L","White"
"5127","JNE3658-TP-M","JNE3658",3,"TOP","M","White"
"5128","JNE3658-TP-S","JNE3658",5,"TOP","S","White"
"5129","JNE3658-TP-XL","JNE3658",21,"TOP","XL","White"
"5130","JNE3658-TP-XS","JNE3658",2,"TOP","XS","White"
"5131","JNE3658-TP-XXL","JNE3658",4,"TOP","XXL","White"
"5132","JNE3659-TP-L","JNE3659",29,"TOP","L","Teal"
"5133","JNE3659-TP-M","JNE3659",123,"TOP","M","Teal"
"5134","JNE3659-TP-S","JNE3659",77,"TOP","S","Teal"
"5135","JNE3659-TP-XL","JNE3659",76,"TOP","XL","Teal"
"5136","JNE3659-TP-XS","JNE3659",12,"TOP","XS","Teal"
"5137","JNE3659-TP-XXL","JNE3659",47,"TOP","XXL","Teal"
"5138","JNE3660-TP-L","JNE3660",16,"TOP","L","Sky Blue"
"5139","JNE3660-TP-M","JNE3660",11,"TOP","M","Sky Blue"
"5140","JNE3660-TP-S","JNE3660",17,"TOP","S","Sky Blue"
"5141","JNE3660-TP-XL","JNE3660",19,"TOP","XL","Sky Blue"
"5142","JNE3660-TP-XS","JNE3660",10,"TOP","XS","Sky Blue"
"5143","JNE3660-TP-XXL","JNE3660",11,"TOP","XXL","Sky Blue"
"5144","JNE3661-TP-L","JNE3661",2,"TOP","L","Pink"
"5145","JNE3661-TP-M","JNE3661",0,"TOP","M","Pink"
"5146","JNE3661-TP-S","JNE3661",0,"TOP","S","Pink"
"5147","JNE3661-TP-XL","JNE3661",5,"TOP","XL","Pink"
"5148","JNE3661-TP-XS","JNE3661",2,"TOP","XS","Pink"
"5149","JNE3661-TP-XXL","JNE3661",5,"TOP","XXL","Pink"
"5150","JNE3662-TP-L","JNE3662",1,"TOP","L","Peach"
"5151","JNE3662-TP-M","JNE3662",2,"TOP","M","Peach"
"5152","JNE3662-TP-S","JNE3662",4,"TOP","S","Peach"
"5153","JNE3662-TP-XL","JNE3662",2,"TOP","XL","Peach"
"5154","JNE3662-TP-XS","JNE3662",6,"TOP","XS","Peach"
"5155","JNE3662-TP-XXL","JNE3662",4,"TOP","XXL","Peach"
"5156","JNE3663-TP-L","JNE3663",2,"TOP","L","Grey"
"5157","JNE3663-TP-M","JNE3663",3,"TOP","M","Grey"
"5158","JNE3663-TP-S","JNE3663",1,"TOP","S","Grey"
"5159","JNE3663-TP-XL","JNE3663",1,"TOP","XL","Grey"
"5160","JNE3663-TP-XS","JNE3663",0,"TOP","XS","Grey"
"5161","JNE3663-TP-XXL","JNE3663",2,"TOP","XXL","Grey"
"5162","JNE3664-TP-L","JNE3664",2,"TOP","L","Green"
"5163","JNE3664-TP-M","JNE3664",2,"TOP","M","Green"
"5164","JNE3664-TP-S","JNE3664",8,"TOP","S","Green"
"5165","JNE3664-TP-XL","JNE3664",2,"TOP","XL","Green"
"5166","JNE3664-TP-XS","JNE3664",11,"TOP","XS","Green"
"5167","JNE3664-TP-XXL","JNE3664",0,"TOP","XXL","Green"
"5168","JNE3665-TP-L","JNE3665",43,"TOP","L","Grey"
"5169","JNE3665-TP-M","JNE3665",39,"TOP","M","Grey"
"5170","JNE3665-TP-S","JNE3665",1,"TOP","S","Grey"
"5171","JNE3665-TP-XL","JNE3665",5,"TOP","XL","Grey"
"5172","JNE3665-TP-XS","JNE3665",8,"TOP","XS","Grey"
"5173","JNE3665-TP-XXL","JNE3665",5,"TOP","XXL","Grey"
"5174","JNE3666-TP-L","JNE3666",2,"TOP","L","Beige"
"5175","JNE3666-TP-M","JNE3666",2,"TOP","M","Beige"
"5176","JNE3666-TP-S","JNE3666",3,"TOP","S","Beige"
"5177","JNE3666-TP-XL","JNE3666",5,"TOP","XL","Beige"
"5178","JNE3666-TP-XS","JNE3666",0,"TOP","XS","Beige"
"5179","JNE3666-TP-XXL","JNE3666",17,"TOP","XXL","Beige"
"5180","JNE3667-TP-L","JNE3667",3,"TOP","L","Mustard"
"5181","JNE3667-TP-M","JNE3667",4,"TOP","M","Mustard"
"5182","JNE3667-TP-S","JNE3667",6,"TOP","S","Mustard"
"5183","JNE3667-TP-XL","JNE3667",7,"TOP","XL","Mustard"
"5184","JNE3667-TP-XS","JNE3667",5,"TOP","XS","Mustard"
"5185","JNE3667-TP-XXL","JNE3667",4,"TOP","XXL","Mustard"
"5186","JNE3668-TP-L","JNE3668",2,"TOP","L","Maroon"
"5187","JNE3668-TP-M","JNE3668",7,"TOP","M","Maroon"
"5188","JNE3668-TP-S","JNE3668",6,"TOP","S","Maroon"
"5189","JNE3668-TP-XL","JNE3668",2,"TOP","XL","Maroon"
"5190","JNE3668-TP-XS","JNE3668",13,"TOP","XS","Maroon"
"5191","JNE3668-TP-XXL","JNE3668",2,"TOP","XXL","Maroon"
"5192","JNE3669-TU-L","JNE3669",1,"TUNIC","L","Blue"
"5193","JNE3669-TU-M","JNE3669",2,"TUNIC","M","Blue"
"5194","JNE3669-TU-S","JNE3669",3,"TUNIC","S","Blue"
"5195","JNE3669-TU-XL","JNE3669",3,"TUNIC","XL","Blue"
"5196","JNE3669-TU-XS","JNE3669",2,"TUNIC","XS","Blue"
"5197","JNE3669-TU-XXL","JNE3669",3,"TUNIC","XXL","Blue"
"5198","JNE3669-TU-XXXL","JNE3669",3,"TUNIC","XXXL","Blue"
"5199","JNE3670-TU-L","JNE3670",3,"TUNIC","L","White"
"5200","JNE3670-TU-M","JNE3670",2,"TUNIC","M","White"
"5201","JNE3670-TU-S","JNE3670",3,"TUNIC","S","White"
"5202","JNE3670-TU-XL","JNE3670",4,"TUNIC","XL","White"
"5203","JNE3670-TU-XS","JNE3670",5,"TUNIC","XS","White"
"5204","JNE3670-TU-XXL","JNE3670",2,"TUNIC","XXL","White"
"5205","JNE3670-TU-XXXL","JNE3670",2,"TUNIC","XXXL","White"
"5206","JNE3671-TU-L","JNE3671",3,"TUNIC","L","Pink"
"5207","JNE3671-TU-M","JNE3671",7,"TUNIC","M","Pink"
"5208","JNE3671-TU-S","JNE3671",8,"TUNIC","S","Pink"
"5209","JNE3671-TU-XL","JNE3671",14,"TUNIC","XL","Pink"
"5210","JNE3671-TU-XS","JNE3671",4,"TUNIC","XS","Pink"
"5211","JNE3671-TU-XXL","JNE3671",3,"TUNIC","XXL","Pink"
"5212","JNE3671-TU-XXXL","JNE3671",6,"TUNIC","XXXL","Pink"
"5213","JNE3672-TU-L","JNE3672",2,"TOP","L","Red"
"5214","JNE3672-TU-M","JNE3672",1,"TOP","M","Red"
"5215","JNE3672-TU-S","JNE3672",3,"TOP","S","Red"
"5216","JNE3672-TU-XL","JNE3672",0,"TOP","XL","Red"
"5217","JNE3672-TU-XS","JNE3672",10,"TOP","XS","Red"
"5218","JNE3672-TU-XXL","JNE3672",3,"TOP","XXL","Red"
"5219","JNE3672-TU-XXXL","JNE3672",3,"TOP","XXXL","Red"
"5220","JNE3673-TU-L","JNE3673",1,"TOP","L","Mustard"
"5221","JNE3673-TU-M","JNE3673",6,"TOP","M","Mustard"
"5222","JNE3673-TU-S","JNE3673",3,"TOP","S","Mustard"
"5223","JNE3673-TU-XL","JNE3673",3,"TOP","XL","Mustard"
"5224","JNE3673-TU-XS","JNE3673",11,"TOP","XS","Mustard"
"5225","JNE3673-TU-XXL","JNE3673",2,"TOP","XXL","Mustard"
"5226","JNE3673-TU-XXXL","JNE3673",2,"TOP","XXXL","Mustard"
"5227","JNE3674-TU-L","JNE3674",29,"TOP","L","Black"
"5228","JNE3674-TU-M","JNE3674",130,"TOP","M","Black"
"5229","JNE3674-TU-S","JNE3674",12,"TOP","S","Black"
"5230","JNE3674-TU-XL","JNE3674",63,"TOP","XL","Black"
"5231","JNE3674-TU-XS","JNE3674",9,"TOP","XS","Black"
"5232","JNE3674-TU-XXL","JNE3674",38,"TOP","XXL","Black"
"5233","JNE3674-TU-XXXL","JNE3674",32,"TOP","XXXL","Black"
"5234","JNE3675-TU-L","JNE3675",37,"TUNIC","L","Pink"
"5235","JNE3675-TU-M","JNE3675",16,"TUNIC","M","Pink"
"5236","JNE3675-TU-S","JNE3675",30,"TUNIC","S","Pink"
"5237","JNE3675-TU-XL","JNE3675",23,"TUNIC","XL","Pink"
"5238","JNE3675-TU-XS","JNE3675",20,"TUNIC","XS","Pink"
"5239","JNE3675-TU-XXL","JNE3675",17,"TUNIC","XXL","Pink"
"5240","JNE3675-TU-XXXL","JNE3675",35,"TUNIC","XXXL","Pink"
"5241","JNE3676-TU-L","JNE3676",79,"TUNIC","L","Red"
"5242","JNE3676-TU-M","JNE3676",4,"TUNIC","M","Red"
"5243","JNE3676-TU-S","JNE3676",42,"TUNIC","S","Red"
"5244","JNE3676-TU-XL","JNE3676",43,"TUNIC","XL","Red"
"5245","JNE3676-TU-XS","JNE3676",10,"TUNIC","XS","Red"
"5246","JNE3676-TU-XXL","JNE3676",4,"TUNIC","XXL","Red"
"5247","JNE3676-TU-XXXL","JNE3676",1,"TUNIC","XXXL","Red"
"5248","JNE3678-TU-L","JNE3678",3,"TUNIC","L","Blue"
"5249","JNE3678-TU-M","JNE3678",2,"TUNIC","M","Blue"
"5250","JNE3678-TU-S","JNE3678",7,"TUNIC","S","Blue"
"5251","JNE3678-TU-XL","JNE3678",4,"TUNIC","XL","Blue"
"5252","JNE3678-TU-XS","JNE3678",7,"TUNIC","XS","Blue"
"5253","JNE3678-TU-XXL","JNE3678",3,"TUNIC","XXL","Blue"
"5254","JNE3678-TU-XXXL","JNE3678",3,"TUNIC","XXXL","Blue"
"5255","JNE3679-TU-L","JNE3679",3,"TUNIC","L","Blue"
"5256","JNE3679-TU-M","JNE3679",1,"TUNIC","M","Blue"
"5257","JNE3679-TU-S","JNE3679",2,"TUNIC","S","Blue"
"5258","JNE3679-TU-XL","JNE3679",2,"TUNIC","XL","Blue"
"5259","JNE3679-TU-XS","JNE3679",2,"TUNIC","XS","Blue"
"5260","JNE3679-TU-XXL","JNE3679",2,"TUNIC","XXL","Blue"
"5261","JNE3679-TU-XXXL","JNE3679",2,"TUNIC","XXXL","Blue"
"5262","JNE3680-TU-L","JNE3680",157,"TUNIC","L","Grey"
"5263","JNE3680-TU-M","JNE3680",106,"TUNIC","M","Grey"
"5264","JNE3680-TU-S","JNE3680",73,"TUNIC","S","Grey"
"5265","JNE3680-TU-XL","JNE3680",145,"TUNIC","XL","Grey"
"5266","JNE3680-TU-XS","JNE3680",51,"TUNIC","XS","Grey"
"5267","JNE3680-TU-XXL","JNE3680",78,"TUNIC","XXL","Grey"
"5268","JNE3680-TU-XXXL","JNE3680",9,"TUNIC","XXXL","Grey"
"5269","JNE3683-TU-L","JNE3683",0,"TUNIC","L","Pink"
"5270","JNE3683-TU-M","JNE3683",2,"TUNIC","M","Pink"
"5271","JNE3683-TU-S","JNE3683",1,"TUNIC","S","Pink"
"5272","JNE3683-TU-XL","JNE3683",1,"TUNIC","XL","Pink"
"5273","JNE3683-TU-XS","JNE3683",7,"TUNIC","XS","Pink"
"5274","JNE3683-TU-XXL","JNE3683",2,"TUNIC","XXL","Pink"
"5275","JNE3683-TU-XXXL","JNE3683",3,"TUNIC","XXXL","Pink"
"5276","JNE3684-TU-L","JNE3684",2,"TUNIC","L","Red"
"5277","JNE3684-TU-M","JNE3684",3,"TUNIC","M","Red"
"5278","JNE3684-TU-S","JNE3684",5,"TUNIC","S","Red"
"5279","JNE3684-TU-XL","JNE3684",2,"TUNIC","XL","Red"
"5280","JNE3684-TU-XS","JNE3684",9,"TUNIC","XS","Red"
"5281","JNE3684-TU-XXL","JNE3684",0,"TUNIC","XXL","Red"
"5282","JNE3684-TU-XXXL","JNE3684",1,"TUNIC","XXXL","Red"
"5283","JNE3686-TU-L","JNE3686",3,"TUNIC","L","White"
"5284","JNE3686-TU-M","JNE3686",2,"TUNIC","M","White"
"5285","JNE3686-TU-S","JNE3686",3,"TUNIC","S","White"
"5286","JNE3686-TU-XL","JNE3686",2,"TUNIC","XL","White"
"5287","JNE3686-TU-XS","JNE3686",1,"TUNIC","XS","White"
"5288","JNE3686-TU-XXL","JNE3686",5,"TUNIC","XXL","White"
"5289","JNE3686-TU-XXXL","JNE3686",2,"TUNIC","XXXL","White"
"5290","JNE3687-TU-L","JNE3687",37,"TUNIC","L","Black"
"5291","JNE3687-TU-M","JNE3687",41,"TUNIC","M","Black"
"5292","JNE3687-TU-S","JNE3687",35,"TUNIC","S","Black"
"5293","JNE3687-TU-XL","JNE3687",9,"TUNIC","XL","Black"
"5294","JNE3687-TU-XS","JNE3687",19,"TUNIC","XS","Black"
"5295","JNE3687-TU-XXL","JNE3687",11,"TUNIC","XXL","Black"
"5296","JNE3687-TU-XXXL","JNE3687",22,"TUNIC","XXXL","Black"
"5297","JNE3688-TU-L","JNE3688",38,"TUNIC","L","Green"
"5298","JNE3688-TU-M","JNE3688",49,"TUNIC","M","Green"
"5299","JNE3688-TU-S","JNE3688",57,"TUNIC","S","Green"
"5300","JNE3688-TU-XL","JNE3688",39,"TUNIC","XL","Green"
"5301","JNE3688-TU-XS","JNE3688",2,"TUNIC","XS","Green"
"5302","JNE3688-TU-XXL","JNE3688",22,"TUNIC","XXL","Green"
"5303","JNE3688-TU-XXXL","JNE3688",22,"TUNIC","XXXL","Green"
"5304","JNE3689-TU-L","JNE3689",0,"TUNIC","L","Navy Blue"
"5305","JNE3689-TU-M","JNE3689",3,"TUNIC","M","Navy Blue"
"5306","JNE3689-TU-S","JNE3689",3,"TUNIC","S","Navy Blue"
"5307","JNE3689-TU-XL","JNE3689",17,"TUNIC","XL","Navy Blue"
"5308","JNE3689-TU-XS","JNE3689",3,"TUNIC","XS","Navy Blue"
"5309","JNE3689-TU-XXL","JNE3689",12,"TUNIC","XXL","Navy Blue"
"5310","JNE3689-TU-XXXL","JNE3689",15,"TUNIC","XXXL","Navy Blue"
"5311","JNE3690-TU-L","JNE3690",38,"TUNIC","L","Maroon"
"5312","JNE3690-TU-M","JNE3690",51,"TUNIC","M","Maroon"
"5313","JNE3690-TU-S","JNE3690",144,"TUNIC","S","Maroon"
"5314","JNE3690-TU-XL","JNE3690",38,"TUNIC","XL","Maroon"
"5315","JNE3690-TU-XS","JNE3690",105,"TUNIC","XS","Maroon"
"5316","JNE3690-TU-XXL","JNE3690",11,"TUNIC","XXL","Maroon"
"5317","JNE3690-TU-XXXL","JNE3690",6,"TUNIC","XXXL","Maroon"
"5318","JNE3691-TU-L","JNE3691",9,"TUNIC","L","Maroon"
"5319","JNE3691-TU-M","JNE3691",7,"TUNIC","M","Maroon"
"5320","JNE3691-TU-S","JNE3691",6,"TUNIC","S","Maroon"
"5321","JNE3691-TU-XL","JNE3691",3,"TUNIC","XL","Maroon"
"5322","JNE3691-TU-XS","JNE3691",11,"TUNIC","XS","Maroon"
"5323","JNE3691-TU-XXL","JNE3691",6,"TUNIC","XXL","Maroon"
"5324","JNE3691-TU-XXXL","JNE3691",12,"TUNIC","XXXL","Maroon"
"5325","JNE3693-KR-L","JNE3693",1,"KURTA","L","Grey"
"5326","JNE3693-KR-M","JNE3693",2,"KURTA","M","Grey"
"5327","JNE3693-KR-S","JNE3693",2,"KURTA","S","Grey"
"5328","JNE3693-KR-XL","JNE3693",1,"KURTA","XL","Grey"
"5329","JNE3693-KR-XXL","JNE3693",2,"KURTA","XXL","Grey"
"5330","JNE3694-KR-L","JNE3694",1,"KURTA","L","Cream"
"5331","JNE3694-KR-M","JNE3694",7,"KURTA","M","Cream"
"5332","JNE3694-KR-S","JNE3694",6,"KURTA","S","Cream"
"5333","JNE3694-KR-XL","JNE3694",4,"KURTA","XL","Cream"
"5334","JNE3694-KR-XXL","JNE3694",6,"KURTA","XXL","Cream"
"5335","JNE3695-KR-L","JNE3695",2,"KURTA","L","Yellow"
"5336","JNE3695-KR-M","JNE3695",5,"KURTA","M","Yellow"
"5337","JNE3695-KR-S","JNE3695",6,"KURTA","S","Yellow"
"5338","JNE3695-KR-XL","JNE3695",3,"KURTA","XL","Yellow"
"5339","JNE3695-KR-XXL","JNE3695",2,"KURTA","XXL","Yellow"
"5340","JNE3697-KR-L","JNE3697",40,"KURTA","L","Mauve"
"5341","JNE3697-KR-M","JNE3697",81,"KURTA","M","Mauve"
"5342","JNE3697-KR-S","JNE3697",18,"KURTA","S","Mauve"
"5343","JNE3697-KR-XL","JNE3697",69,"KURTA","XL","Mauve"
"5344","JNE3697-KR-XS","JNE3697",0,"KURTA","XS","Mauve"
"5345","JNE3697-KR-XXL","JNE3697",81,"KURTA","XXL","Mauve"
"5346","JNE3698-KR-L","JNE3698",2,"KURTA","L","White"
"5347","JNE3698-KR-M","JNE3698",3,"KURTA","M","White"
"5348","JNE3698-KR-S","JNE3698",38,"KURTA","S","White"
"5349","JNE3698-KR-XL","JNE3698",6,"KURTA","XL","White"
"5350","JNE3698-KR-XXL","JNE3698",16,"KURTA","XXL","White"
"5351","JNE3700-KR-L","JNE3700",12,"KURTA","L","Green"
"5352","JNE3700-KR-M","JNE3700",26,"KURTA","M","Green"
"5353","JNE3700-KR-S","JNE3700",20,"KURTA","S","Green"
"5354","JNE3700-KR-XL","JNE3700",22,"KURTA","XL","Green"
"5355","JNE3700-KR-XS","JNE3700",0,"KURTA","XS","Green"
"5356","JNE3700-KR-XXL","JNE3700",32,"KURTA","XXL","Green"
"5357","JNE3700-KR-XXXL","JNE3700",0,"KURTA","XXXL","Green"
"5358","JNE3701-KR-L","JNE3701",111,"KURTA","L","Orange"
"5359","JNE3701-KR-M","JNE3701",129,"KURTA","M","Orange"
"5360","JNE3701-KR-S","JNE3701",123,"KURTA","S","Orange"
"5361","JNE3701-KR-XL","JNE3701",80,"KURTA","XL","Orange"
"5362","JNE3701-KR-XS","JNE3701",43,"KURTA","XS","Orange"
"5363","JNE3701-KR-XXL","JNE3701",88,"KURTA","XXL","Orange"
"5364","JNE3701-KR-XXXL","JNE3701",9,"KURTA","XXXL","Orange"
"5365","JNE3702-KR-L","JNE3702",29,"KURTA","L","Light Green"
"5366","JNE3702-KR-M","JNE3702",36,"KURTA","M","Light Green"
"5367","JNE3702-KR-S","JNE3702",57,"KURTA","S","Light Green"
"5368","JNE3702-KR-XL","JNE3702",29,"KURTA","XL","Light Green"
"5369","JNE3702-KR-XS","JNE3702",66,"KURTA","XS","Light Green"
"5370","JNE3702-KR-XXL","JNE3702",51,"KURTA","XXL","Light Green"
"5371","JNE3702-KR-XXXL","JNE3702",9,"KURTA","XXXL","Light Green"
"5372","JNE3703-KR-L","JNE3703",3,"KURTA","L","Green"
"5373","JNE3703-KR-M","JNE3703",5,"KURTA","M","Green"
"5374","JNE3703-KR-S","JNE3703",14,"KURTA","S","Green"
"5375","JNE3703-KR-XL","JNE3703",6,"KURTA","XL","Green"
"5376","JNE3703-KR-XS","JNE3703",4,"KURTA","XS","Green"
"5377","JNE3703-KR-XXL","JNE3703",5,"KURTA","XXL","Green"
"5378","JNE3703-KR-XXXL","JNE3703",3,"KURTA","XXXL","Green"
"5379","JNE3704-KR-L","JNE3704",19,"KURTA","L","Brown"
"5380","JNE3704-KR-M","JNE3704",19,"KURTA","M","Brown"
"5381","JNE3704-KR-S","JNE3704",4,"KURTA","S","Brown"
"5382","JNE3704-KR-XL","JNE3704",17,"KURTA","XL","Brown"
"5383","JNE3704-KR-XS","JNE3704",19,"KURTA","XS","Brown"
"5384","JNE3704-KR-XXL","JNE3704",10,"KURTA","XXL","Brown"
"5385","JNE3704-KR-XXXL","JNE3704",2,"KURTA","XXXL","Brown"
"5386","JNE3706-DR-L","JNE3706",3,"DRESS","L","Cream"
"5387","JNE3706-DR-M","JNE3706",3,"DRESS","M","Cream"
"5388","JNE3706-DR-S","JNE3706",24,"DRESS","S","Cream"
"5389","JNE3706-DR-XL","JNE3706",5,"DRESS","XL","Cream"
"5390","JNE3706-DR-XS","JNE3706",38,"DRESS","XS","Cream"
"5391","JNE3706-DR-XXL","JNE3706",3,"DRESS","XXL","Cream"
"5392","JNE3706-DR-XXXL","JNE3706",2,"DRESS","XXXL","Cream"
"5393","JNE3707-DR-L","JNE3707",9,"DRESS","L","Cream"
"5394","JNE3707-DR-M","JNE3707",5,"DRESS","M","Cream"
"5395","JNE3707-DR-S","JNE3707",27,"DRESS","S","Cream"
"5396","JNE3707-DR-XL","JNE3707",19,"DRESS","XL","Cream"
"5397","JNE3707-DR-XS","JNE3707",40,"DRESS","XS","Cream"
"5398","JNE3707-DR-XXL","JNE3707",19,"DRESS","XXL","Cream"
"5399","JNE3707-DR-XXXL","JNE3707",5,"DRESS","XXXL","Cream"
"5400","JNE3708-TU-L","JNE3708",72,"TUNIC","L","White"
"5401","JNE3708-TU-M","JNE3708",96,"TUNIC","M","White"
"5402","JNE3708-TU-S","JNE3708",27,"TUNIC","S","White"
"5403","JNE3708-TU-XL","JNE3708",45,"TUNIC","XL","White"
"5404","JNE3708-TU-XS","JNE3708",24,"TUNIC","XS","White"
"5405","JNE3708-TU-XXL","JNE3708",11,"TUNIC","XXL","White"
"5406","JNE3708-TU-XXXL","JNE3708",27,"TUNIC","XXXL","White"
"5407","JNE3709-DR-L","JNE3709",2,"DRESS","L","Mustard"
"5408","JNE3709-DR-M","JNE3709",1,"DRESS","M","Mustard"
"5409","JNE3709-DR-S","JNE3709",3,"DRESS","S","Mustard"
"5410","JNE3709-DR-XL","JNE3709",3,"DRESS","XL","Mustard"
"5411","JNE3709-DR-XS","JNE3709",2,"DRESS","XS","Mustard"
"5412","JNE3709-DR-XXL","JNE3709",2,"DRESS","XXL","Mustard"
"5413","JNE3709-DR-XXXL","JNE3709",3,"DRESS","XXXL","Mustard"
"5414","JNE3710-DR-L","JNE3710",2,"DRESS","L","Blue"
"5415","JNE3710-DR-M","JNE3710",4,"DRESS","M","Blue"
"5416","JNE3710-DR-S","JNE3710",5,"DRESS","S","Blue"
"5417","JNE3710-DR-XL","JNE3710",2,"DRESS","XL","Blue"
"5418","JNE3710-DR-XS","JNE3710",4,"DRESS","XS","Blue"
"5419","JNE3710-DR-XXL","JNE3710",5,"DRESS","XXL","Blue"
"5420","JNE3710-DR-XXXL","JNE3710",2,"DRESS","XXXL","Blue"
"5421","JNE3712-TP-L","JNE3712",6,"TOP","L","White"
"5422","JNE3712-TP-M","JNE3712",7,"TOP","M","White"
"5423","JNE3712-TP-S","JNE3712",6,"TOP","S","White"
"5424","JNE3712-TP-XL","JNE3712",11,"TOP","XL","White"
"5425","JNE3712-TP-XS","JNE3712",24,"TOP","XS","White"
"5426","JNE3712-TP-XXL","JNE3712",24,"TOP","XXL","White"
"5427","JNE3713-TP-L","JNE3713",2,"TOP","L","Grey"
"5428","JNE3713-TP-M","JNE3713",0,"TOP","M","Grey"
"5429","JNE3713-TP-S","JNE3713",1,"TOP","S","Grey"
"5430","JNE3713-TP-XL","JNE3713",3,"TOP","XL","Grey"
"5431","JNE3713-TP-XS","JNE3713",3,"TOP","XS","Grey"
"5432","JNE3713-TP-XXL","JNE3713",23,"TOP","XXL","Grey"
"5433","JNE3714-KR-L","JNE3714",14,"KURTA","L","TEAL GREEN "
"5434","JNE3714-KR-M","JNE3714",53,"KURTA","M","TEAL GREEN "
"5435","JNE3714-KR-S","JNE3714",10,"KURTA","S","TEAL GREEN "
"5436","JNE3714-KR-XL","JNE3714",14,"KURTA","XL","TEAL GREEN "
"5437","JNE3714-KR-XS","JNE3714",26,"KURTA","XS","TEAL GREEN "
"5438","JNE3714-KR-XXL","JNE3714",6,"KURTA","XXL","TEAL GREEN "
"5439","JNE3714-KR-XXXL","JNE3714",9,"KURTA","XXXL","TEAL GREEN "
"5440","JNE3715-KR-L","JNE3715",16,"KURTA","L","Yellow"
"5441","JNE3715-KR-M","JNE3715",63,"KURTA","M","Yellow"
"5442","JNE3715-KR-S","JNE3715",99,"KURTA","S","Yellow"
"5443","JNE3715-KR-XL","JNE3715",24,"KURTA","XL","Yellow"
"5444","JNE3715-KR-XS","JNE3715",16,"KURTA","XS","Yellow"
"5445","JNE3715-KR-XXL","JNE3715",25,"KURTA","XXL","Yellow"
"5446","JNE3715-KR-XXXL","JNE3715",2,"KURTA","XXXL","Yellow"
"5447","JNE3716-KR-L","JNE3716",104,"KURTA","L","Teal"
"5448","JNE3716-KR-M","JNE3716",109,"KURTA","M","Teal"
"5449","JNE3716-KR-S","JNE3716",99,"KURTA","S","Teal"
"5450","JNE3716-KR-XL","JNE3716",144,"KURTA","XL","Teal"
"5451","JNE3716-KR-XS","JNE3716",17,"KURTA","XS","Teal"
"5452","JNE3716-KR-XXL","JNE3716",138,"KURTA","XXL","Teal"
"5453","JNE3716-KR-XXXL","JNE3716",129,"KURTA","XXXL","Teal"
"5454","JNE3717-KR-L","JNE3717",41,"KURTA","L","Light Green"
"5455","JNE3717-KR-M","JNE3717",74,"KURTA","M","Light Green"
"5456","JNE3717-KR-S","JNE3717",69,"KURTA","S","Light Green"
"5457","JNE3717-KR-XL","JNE3717",7,"KURTA","XL","Light Green"
"5458","JNE3717-KR-XS","JNE3717",10,"KURTA","XS","Light Green"
"5459","JNE3717-KR-XXL","JNE3717",25,"KURTA","XXL","Light Green"
"5460","JNE3717-KR-XXXL","JNE3717",4,"KURTA","XXXL","Light Green"
"5461","JNE3718-KR-L","JNE3718",104,"KURTA","L","Navy Blue"
"5462","JNE3718-KR-M","JNE3718",216,"KURTA","M","Navy Blue"
"5463","JNE3718-KR-S","JNE3718",205,"KURTA","S","Navy Blue"
"5464","JNE3718-KR-XL","JNE3718",197,"KURTA","XL","Navy Blue"
"5465","JNE3718-KR-XS","JNE3718",101,"KURTA","XS","Navy Blue"
"5466","JNE3718-KR-XXL","JNE3718",132,"KURTA","XXL","Navy Blue"
"5467","JNE3718-KR-XXXL","JNE3718",154,"KURTA","XXXL","Navy Blue"
"5468","JNE3719-KR-L","JNE3719",56,"KURTA","L","TEAL GREEN "
"5469","JNE3719-KR-M","JNE3719",5,"KURTA","M","TEAL GREEN "
"5470","JNE3719-KR-S","JNE3719",24,"KURTA","S","TEAL GREEN "
"5471","JNE3719-KR-XL","JNE3719",89,"KURTA","XL","TEAL GREEN "
"5472","JNE3719-KR-XS","JNE3719",4,"KURTA","XS","TEAL GREEN "
"5473","JNE3719-KR-XXL","JNE3719",38,"KURTA","XXL","TEAL GREEN "
"5474","JNE3719-KR-XXXL","JNE3719",2,"KURTA","XXXL","TEAL GREEN "
"5475","JNE3720-KR-L","JNE3720",312,"KURTA","L","Navy Blue"
"5476","JNE3720-KR-M","JNE3720",326,"KURTA","M","Navy Blue"
"5477","JNE3720-KR-S","JNE3720",197,"KURTA","S","Navy Blue"
"5478","JNE3720-KR-XL","JNE3720",255,"KURTA","XL","Navy Blue"
"5479","JNE3720-KR-XS","JNE3720",182,"KURTA","XS","Navy Blue"
"5480","JNE3720-KR-XXL","JNE3720",133,"KURTA","XXL","Navy Blue"
"5481","JNE3720-KR-XXXL","JNE3720",78,"KURTA","XXXL","Navy Blue"
"5482","JNE3721-KR-L","JNE3721",4,"KURTA","L","Magenta"
"5483","JNE3721-KR-M","JNE3721",6,"KURTA","M","Magenta"
"5484","JNE3721-KR-S","JNE3721",4,"KURTA","S","Magenta"
"5485","JNE3721-KR-XL","JNE3721",2,"KURTA","XL","Magenta"
"5486","JNE3721-KR-XS","JNE3721",3,"KURTA","XS","Magenta"
"5487","JNE3721-KR-XXL","JNE3721",7,"KURTA","XXL","Magenta"
"5488","JNE3721-KR-XXXL","JNE3721",3,"KURTA","XXXL","Magenta"
